#lambda (Ang), continuum-normalized flux
8407.920, 0.9969
8408.060, 0.9969
8408.200, 0.9969
8408.340, 0.9969
8408.480, 0.9969
8408.620, 0.9969
8408.760, 0.9968
8408.900, 0.9968
8409.040, 0.9968
8409.180, 0.9968
8409.320, 0.9968
8409.460, 0.9968
8409.600, 0.9967
8409.740, 0.9967
8409.880, 0.9967
8410.020, 0.9967
8410.160, 0.9967
8410.300, 0.9966
8410.440, 0.9966
8410.580, 0.9966
8410.720, 0.9965
8410.860, 0.9965
8411.000, 0.9964
8411.140, 0.9963
8411.280, 0.9962
8411.420, 0.9961
8411.560, 0.9960
8411.700, 0.9959
8411.840, 0.9958
8411.980, 0.9957
8412.120, 0.9956
8412.260, 0.9955
8412.400, 0.9955
8412.540, 0.9955
8412.680, 0.9955
8412.820, 0.9956
8412.960, 0.9957
8413.100, 0.9958
8413.240, 0.9959
8413.380, 0.9959
8413.520, 0.9960
8413.660, 0.9961
8413.800, 0.9961
8413.940, 0.9962
8414.080, 0.9962
8414.220, 0.9962
8414.360, 0.9962
8414.500, 0.9963
8414.640, 0.9963
8414.780, 0.9963
8414.920, 0.9963
8415.060, 0.9963
8415.200, 0.9964
8415.340, 0.9964
8415.480, 0.9964
8415.620, 0.9964
8415.760, 0.9964
8415.900, 0.9964
8416.040, 0.9964
8416.180, 0.9964
8416.320, 0.9964
8416.460, 0.9964
8416.600, 0.9964
8416.740, 0.9964
8416.880, 0.9964
8417.020, 0.9964
8417.160, 0.9964
8417.300, 0.9964
8417.440, 0.9965
8417.580, 0.9965
8417.720, 0.9965
8417.860, 0.9966
8418.000, 0.9966
8418.140, 0.9966
8418.280, 0.9966
8418.420, 0.9967
8418.560, 0.9967
8418.700, 0.9967
8418.840, 0.9967
8418.980, 0.9967
8419.120, 0.9967
8419.260, 0.9967
8419.400, 0.9967
8419.540, 0.9967
8419.680, 0.9968
8419.820, 0.9968
8419.960, 0.9969
8420.100, 0.9969
8420.240, 0.9969
8420.380, 0.9970
8420.520, 0.9970
8420.660, 0.9970
8420.800, 0.9970
8420.940, 0.9970
8421.080, 0.9970
8421.220, 0.9970
8421.360, 0.9970
8421.500, 0.9970
8421.640, 0.9970
8421.780, 0.9970
8421.920, 0.9969
8422.060, 0.9969
8422.200, 0.9968
8422.340, 0.9968
8422.480, 0.9967
8422.620, 0.9967
8422.760, 0.9966
8422.900, 0.9966
8423.040, 0.9965
8423.180, 0.9965
8423.320, 0.9965
8423.460, 0.9964
8423.600, 0.9964
8423.740, 0.9964
8423.880, 0.9964
8424.020, 0.9964
8424.160, 0.9965
8424.300, 0.9965
8424.440, 0.9966
8424.580, 0.9966
8424.720, 0.9967
8424.860, 0.9968
8425.000, 0.9968
8425.140, 0.9968
8425.280, 0.9968
8425.420, 0.9968
8425.560, 0.9967
8425.700, 0.9966
8425.840, 0.9964
8425.980, 0.9963
8426.120, 0.9961
8426.260, 0.9960
8426.400, 0.9959
8426.540, 0.9959
8426.680, 0.9959
8426.820, 0.9960
8426.960, 0.9961
8427.100, 0.9963
8427.240, 0.9964
8427.380, 0.9966
8427.520, 0.9967
8427.660, 0.9968
8427.800, 0.9969
8427.940, 0.9970
8428.080, 0.9970
8428.220, 0.9971
8428.360, 0.9971
8428.500, 0.9971
8428.640, 0.9971
8428.780, 0.9971
8428.920, 0.9971
8429.060, 0.9971
8429.200, 0.9971
8429.340, 0.9970
8429.480, 0.9970
8429.620, 0.9970
8429.760, 0.9970
8429.900, 0.9970
8430.040, 0.9970
8430.180, 0.9969
8430.320, 0.9969
8430.460, 0.9969
8430.600, 0.9969
8430.740, 0.9969
8430.880, 0.9969
8431.020, 0.9968
8431.160, 0.9968
8431.300, 0.9968
8431.440, 0.9968
8431.580, 0.9968
8431.720, 0.9967
8431.860, 0.9967
8432.000, 0.9967
8432.140, 0.9967
8432.280, 0.9967
8432.420, 0.9966
8432.560, 0.9966
8432.700, 0.9966
8432.840, 0.9965
8432.980, 0.9965
8433.120, 0.9964
8433.260, 0.9963
8433.400, 0.9962
8433.540, 0.9960
8433.680, 0.9957
8433.820, 0.9954
8433.960, 0.9950
8434.100, 0.9945
8434.240, 0.9939
8434.380, 0.9933
8434.520, 0.9927
8434.660, 0.9922
8434.800, 0.9917
8434.940, 0.9913
8435.080, 0.9911
8435.220, 0.9910
8435.360, 0.9911
8435.500, 0.9914
8435.640, 0.9917
8435.780, 0.9922
8435.920, 0.9927
8436.060, 0.9932
8436.200, 0.9937
8436.340, 0.9941
8436.480, 0.9945
8436.620, 0.9949
8436.760, 0.9951
8436.900, 0.9953
8437.040, 0.9955
8437.180, 0.9955
8437.320, 0.9956
8437.460, 0.9956
8437.600, 0.9956
8437.740, 0.9955
8437.880, 0.9955
8438.020, 0.9953
8438.160, 0.9952
8438.300, 0.9950
8438.440, 0.9947
8438.580, 0.9944
8438.720, 0.9940
8438.860, 0.9936
8439.000, 0.9932
8439.140, 0.9928
8439.280, 0.9925
8439.420, 0.9924
8439.560, 0.9923
8439.700, 0.9924
8439.840, 0.9927
8439.980, 0.9930
8440.120, 0.9934
8440.260, 0.9939
8440.400, 0.9944
8440.540, 0.9948
8440.680, 0.9952
8440.820, 0.9955
8440.960, 0.9957
8441.100, 0.9959
8441.240, 0.9960
8441.380, 0.9961
8441.520, 0.9962
8441.660, 0.9963
8441.800, 0.9963
8441.940, 0.9963
8442.080, 0.9964
8442.220, 0.9964
8442.360, 0.9964
8442.500, 0.9964
8442.640, 0.9964
8442.780, 0.9964
8442.920, 0.9963
8443.060, 0.9963
8443.200, 0.9962
8443.340, 0.9962
8443.480, 0.9961
8443.620, 0.9960
8443.760, 0.9960
8443.900, 0.9960
8444.040, 0.9960
8444.180, 0.9960
8444.320, 0.9961
8444.460, 0.9961
8444.600, 0.9962
8444.740, 0.9962
8444.880, 0.9961
8445.020, 0.9960
8445.160, 0.9958
8445.300, 0.9955
8445.440, 0.9951
8445.580, 0.9946
8445.720, 0.9940
8445.860, 0.9934
8446.000, 0.9928
8446.140, 0.9923
8446.280, 0.9919
8446.420, 0.9917
8446.560, 0.9917
8446.700, 0.9919
8446.840, 0.9923
8446.980, 0.9928
8447.120, 0.9934
8447.260, 0.9941
8447.400, 0.9947
8447.540, 0.9953
8447.680, 0.9958
8447.820, 0.9962
8447.960, 0.9965
8448.100, 0.9968
8448.240, 0.9969
8448.380, 0.9971
8448.520, 0.9971
8448.660, 0.9972
8448.800, 0.9972
8448.940, 0.9972
8449.080, 0.9972
8449.220, 0.9972
8449.360, 0.9972
8449.500, 0.9972
8449.640, 0.9972
8449.780, 0.9972
8449.920, 0.9971
8450.060, 0.9971
8450.200, 0.9971
8450.340, 0.9971
8450.480, 0.9971
8450.620, 0.9971
8450.760, 0.9971
8450.900, 0.9971
8451.040, 0.9971
8451.180, 0.9972
8451.320, 0.9972
8451.460, 0.9972
8451.600, 0.9972
8451.740, 0.9972
8451.880, 0.9972
8452.020, 0.9973
8452.160, 0.9973
8452.300, 0.9973
8452.440, 0.9973
8452.580, 0.9973
8452.720, 0.9973
8452.860, 0.9973
8453.000, 0.9973
8453.140, 0.9973
8453.280, 0.9973
8453.420, 0.9972
8453.560, 0.9972
8453.700, 0.9972
8453.840, 0.9972
8453.980, 0.9972
8454.120, 0.9972
8454.260, 0.9972
8454.400, 0.9972
8454.540, 0.9972
8454.680, 0.9972
8454.820, 0.9972
8454.960, 0.9972
8455.100, 0.9972
8455.240, 0.9972
8455.380, 0.9972
8455.520, 0.9972
8455.660, 0.9971
8455.800, 0.9971
8455.940, 0.9971
8456.080, 0.9971
8456.220, 0.9971
8456.360, 0.9971
8456.500, 0.9971
8456.640, 0.9971
8456.780, 0.9971
8456.920, 0.9970
8457.060, 0.9970
8457.200, 0.9970
8457.340, 0.9970
8457.480, 0.9970
8457.620, 0.9970
8457.760, 0.9970
8457.900, 0.9969
8458.040, 0.9969
8458.180, 0.9969
8458.320, 0.9969
8458.460, 0.9969
8458.600, 0.9968
8458.740, 0.9968
8458.880, 0.9968
8459.020, 0.9968
8459.160, 0.9967
8459.300, 0.9967
8459.440, 0.9967
8459.580, 0.9967
8459.720, 0.9967
8459.860, 0.9966
8460.000, 0.9966
8460.140, 0.9966
8460.280, 0.9966
8460.420, 0.9966
8460.560, 0.9965
8460.700, 0.9965
8460.840, 0.9965
8460.980, 0.9964
8461.120, 0.9964
8461.260, 0.9964
8461.400, 0.9963
8461.540, 0.9963
8461.680, 0.9963
8461.820, 0.9962
8461.960, 0.9962
8462.100, 0.9962
8462.240, 0.9961
8462.380, 0.9961
8462.520, 0.9961
8462.660, 0.9960
8462.800, 0.9960
8462.940, 0.9960
8463.080, 0.9959
8463.220, 0.9959
8463.360, 0.9958
8463.500, 0.9958
8463.640, 0.9957
8463.780, 0.9957
8463.920, 0.9956
8464.060, 0.9956
8464.200, 0.9955
8464.340, 0.9955
8464.480, 0.9954
8464.620, 0.9954
8464.760, 0.9953
8464.900, 0.9953
8465.040, 0.9952
8465.180, 0.9952
8465.320, 0.9951
8465.460, 0.9951
8465.600, 0.9950
8465.740, 0.9949
8465.880, 0.9949
8466.020, 0.9948
8466.160, 0.9947
8466.300, 0.9946
8466.440, 0.9944
8466.580, 0.9941
8466.720, 0.9937
8466.860, 0.9930
8467.000, 0.9921
8467.140, 0.9909
8467.280, 0.9892
8467.420, 0.9872
8467.560, 0.9848
8467.700, 0.9823
8467.840, 0.9796
8467.980, 0.9772
8468.120, 0.9751
8468.260, 0.9738
8468.400, 0.9732
8468.540, 0.9736
8468.680, 0.9748
8468.820, 0.9767
8468.960, 0.9792
8469.100, 0.9818
8469.240, 0.9846
8469.380, 0.9871
8469.520, 0.9893
8469.660, 0.9911
8469.800, 0.9925
8469.940, 0.9935
8470.080, 0.9943
8470.220, 0.9948
8470.360, 0.9951
8470.500, 0.9953
8470.640, 0.9954
8470.780, 0.9954
8470.920, 0.9954
8471.060, 0.9954
8471.200, 0.9954
8471.340, 0.9953
8471.480, 0.9953
8471.620, 0.9953
8471.760, 0.9953
8471.900, 0.9954
8472.040, 0.9955
8472.180, 0.9956
8472.320, 0.9957
8472.460, 0.9958
8472.600, 0.9959
8472.740, 0.9960
8472.880, 0.9960
8473.020, 0.9961
8473.160, 0.9962
8473.300, 0.9962
8473.440, 0.9963
8473.580, 0.9963
8473.720, 0.9963
8473.860, 0.9964
8474.000, 0.9964
8474.140, 0.9965
8474.280, 0.9965
8474.420, 0.9966
8474.560, 0.9966
8474.700, 0.9967
8474.840, 0.9967
8474.980, 0.9968
8475.120, 0.9968
8475.260, 0.9968
8475.400, 0.9968
8475.540, 0.9969
8475.680, 0.9969
8475.820, 0.9969
8475.960, 0.9969
8476.100, 0.9969
8476.240, 0.9970
8476.380, 0.9970
8476.520, 0.9970
8476.660, 0.9970
8476.800, 0.9970
8476.940, 0.9970
8477.080, 0.9970
8477.220, 0.9970
8477.360, 0.9971
8477.500, 0.9971
8477.640, 0.9971
8477.780, 0.9971
8477.920, 0.9971
8478.060, 0.9972
8478.200, 0.9972
8478.340, 0.9972
8478.480, 0.9972
8478.620, 0.9972
8478.760, 0.9973
8478.900, 0.9973
8479.040, 0.9973
8479.180, 0.9973
8479.320, 0.9973
8479.460, 0.9973
8479.600, 0.9973
8479.740, 0.9972
8479.880, 0.9972
8480.020, 0.9972
8480.160, 0.9972
8480.300, 0.9971
8480.440, 0.9971
8480.580, 0.9971
8480.720, 0.9971
8480.860, 0.9971
8481.000, 0.9971
8481.140, 0.9970
8481.280, 0.9970
8481.420, 0.9970
8481.560, 0.9970
8481.700, 0.9970
8481.840, 0.9970
8481.980, 0.9970
8482.120, 0.9970
8482.260, 0.9970
8482.400, 0.9971
8482.540, 0.9971
8482.680, 0.9971
8482.820, 0.9971
8482.960, 0.9972
8483.100, 0.9972
8483.240, 0.9972
8483.380, 0.9972
8483.520, 0.9972
8483.660, 0.9973
8483.800, 0.9973
8483.940, 0.9973
8484.080, 0.9973
8484.220, 0.9974
8484.360, 0.9974
8484.500, 0.9974
8484.640, 0.9974
8484.780, 0.9974
8484.920, 0.9974
8485.060, 0.9974
8485.200, 0.9974
8485.340, 0.9974
8485.480, 0.9974
8485.620, 0.9974
8485.760, 0.9974
8485.900, 0.9973
8486.040, 0.9973
8486.180, 0.9973
8486.320, 0.9973
8486.460, 0.9973
8486.600, 0.9973
8486.740, 0.9973
8486.880, 0.9973
8487.020, 0.9973
8487.160, 0.9972
8487.300, 0.9972
8487.440, 0.9972
8487.580, 0.9972
8487.720, 0.9972
8487.860, 0.9972
8488.000, 0.9971
8488.140, 0.9971
8488.280, 0.9971
8488.420, 0.9971
8488.560, 0.9971
8488.700, 0.9970
8488.840, 0.9970
8488.980, 0.9970
8489.120, 0.9970
8489.260, 0.9970
8489.400, 0.9969
8489.540, 0.9969
8489.680, 0.9969
8489.820, 0.9968
8489.960, 0.9968
8490.100, 0.9968
8490.240, 0.9967
8490.380, 0.9967
8490.520, 0.9967
8490.660, 0.9966
8490.800, 0.9966
8490.940, 0.9965
8491.080, 0.9964
8491.220, 0.9964
8491.360, 0.9963
8491.500, 0.9962
8491.640, 0.9962
8491.780, 0.9961
8491.920, 0.9960
8492.060, 0.9959
8492.200, 0.9959
8492.340, 0.9958
8492.480, 0.9958
8492.620, 0.9957
8492.760, 0.9956
8492.900, 0.9955
8493.040, 0.9954
8493.180, 0.9953
8493.320, 0.9952
8493.460, 0.9951
8493.600, 0.9950
8493.740, 0.9948
8493.880, 0.9947
8494.020, 0.9945
8494.160, 0.9943
8494.300, 0.9941
8494.440, 0.9938
8494.580, 0.9936
8494.720, 0.9932
8494.860, 0.9929
8495.000, 0.9924
8495.140, 0.9918
8495.280, 0.9911
8495.420, 0.9902
8495.560, 0.9891
8495.700, 0.9876
8495.840, 0.9855
8495.980, 0.9828
8496.120, 0.9791
8496.260, 0.9741
8496.400, 0.9675
8496.540, 0.9589
8496.680, 0.9480
8496.820, 0.9346
8496.960, 0.9188
8497.100, 0.9008
8497.240, 0.8814
8497.380, 0.8615
8497.520, 0.8427
8497.660, 0.8263
8497.800, 0.8139
8497.940, 0.8066
8498.080, 0.8053
8498.220, 0.8101
8498.360, 0.8204
8498.500, 0.8353
8498.640, 0.8534
8498.780, 0.8730
8498.920, 0.8928
8499.060, 0.9115
8499.200, 0.9283
8499.340, 0.9426
8499.480, 0.9544
8499.620, 0.9637
8499.760, 0.9708
8499.900, 0.9762
8500.040, 0.9801
8500.180, 0.9829
8500.320, 0.9849
8500.460, 0.9863
8500.600, 0.9873
8500.740, 0.9880
8500.880, 0.9884
8501.020, 0.9886
8501.160, 0.9887
8501.300, 0.9887
8501.440, 0.9886
8501.580, 0.9886
8501.720, 0.9885
8501.860, 0.9885
8502.000, 0.9886
8502.140, 0.9888
8502.280, 0.9890
8502.420, 0.9893
8502.560, 0.9897
8502.700, 0.9901
8502.840, 0.9906
8502.980, 0.9910
8503.120, 0.9914
8503.260, 0.9918
8503.400, 0.9921
8503.540, 0.9924
8503.680, 0.9926
8503.820, 0.9928
8503.960, 0.9929
8504.100, 0.9931
8504.240, 0.9932
8504.380, 0.9933
8504.520, 0.9934
8504.660, 0.9935
8504.800, 0.9936
8504.940, 0.9937
8505.080, 0.9938
8505.220, 0.9939
8505.360, 0.9940
8505.500, 0.9941
8505.640, 0.9942
8505.780, 0.9943
8505.920, 0.9943
8506.060, 0.9944
8506.200, 0.9945
8506.340, 0.9946
8506.480, 0.9946
8506.620, 0.9947
8506.760, 0.9948
8506.900, 0.9949
8507.040, 0.9949
8507.180, 0.9950
8507.320, 0.9951
8507.460, 0.9952
8507.600, 0.9952
8507.740, 0.9953
8507.880, 0.9953
8508.020, 0.9954
8508.160, 0.9955
8508.300, 0.9955
8508.440, 0.9956
8508.580, 0.9956
8508.720, 0.9957
8508.860, 0.9957
8509.000, 0.9958
8509.140, 0.9958
8509.280, 0.9958
8509.420, 0.9959
8509.560, 0.9959
8509.700, 0.9959
8509.840, 0.9959
8509.980, 0.9960
8510.120, 0.9960
8510.260, 0.9960
8510.400, 0.9961
8510.540, 0.9961
8510.680, 0.9962
8510.820, 0.9962
8510.960, 0.9963
8511.100, 0.9963
8511.240, 0.9964
8511.380, 0.9964
8511.520, 0.9965
8511.660, 0.9965
8511.800, 0.9965
8511.940, 0.9965
8512.080, 0.9964
8512.220, 0.9962
8512.360, 0.9959
8512.500, 0.9955
8512.640, 0.9948
8512.780, 0.9938
8512.920, 0.9925
8513.060, 0.9909
8513.200, 0.9889
8513.340, 0.9867
8513.480, 0.9844
8513.620, 0.9821
8513.760, 0.9800
8513.900, 0.9784
8514.040, 0.9773
8514.180, 0.9769
8514.320, 0.9771
8514.460, 0.9779
8514.600, 0.9791
8514.740, 0.9807
8514.880, 0.9825
8515.020, 0.9843
8515.160, 0.9860
8515.300, 0.9877
8515.440, 0.9893
8515.580, 0.9908
8515.720, 0.9921
8515.860, 0.9932
8516.000, 0.9942
8516.140, 0.9950
8516.280, 0.9956
8516.420, 0.9961
8516.560, 0.9964
8516.700, 0.9967
8516.840, 0.9968
8516.980, 0.9969
8517.120, 0.9969
8517.260, 0.9970
8517.400, 0.9970
8517.540, 0.9969
8517.680, 0.9969
8517.820, 0.9969
8517.960, 0.9969
8518.100, 0.9969
8518.240, 0.9969
8518.380, 0.9970
8518.520, 0.9970
8518.660, 0.9970
8518.800, 0.9971
8518.940, 0.9971
8519.080, 0.9972
8519.220, 0.9972
8519.360, 0.9973
8519.500, 0.9973
8519.640, 0.9973
8519.780, 0.9974
8519.920, 0.9974
8520.060, 0.9974
8520.200, 0.9974
8520.340, 0.9974
8520.480, 0.9974
8520.620, 0.9974
8520.760, 0.9974
8520.900, 0.9974
8521.040, 0.9974
8521.180, 0.9974
8521.320, 0.9974
8521.460, 0.9974
8521.600, 0.9974
8521.740, 0.9974
8521.880, 0.9974
8522.020, 0.9974
8522.160, 0.9974
8522.300, 0.9973
8522.440, 0.9973
8522.580, 0.9973
8522.720, 0.9973
8522.860, 0.9973
8523.000, 0.9973
8523.140, 0.9973
8523.280, 0.9973
8523.420, 0.9973
8523.560, 0.9973
8523.700, 0.9972
8523.840, 0.9972
8523.980, 0.9972
8524.120, 0.9972
8524.260, 0.9971
8524.400, 0.9971
8524.540, 0.9970
8524.680, 0.9970
8524.820, 0.9969
8524.960, 0.9968
8525.100, 0.9967
8525.240, 0.9966
8525.380, 0.9965
8525.520, 0.9964
8525.660, 0.9962
8525.800, 0.9960
8525.940, 0.9957
8526.080, 0.9955
8526.220, 0.9953
8526.360, 0.9951
8526.500, 0.9950
8526.640, 0.9949
8526.780, 0.9949
8526.920, 0.9950
8527.060, 0.9951
8527.200, 0.9953
8527.340, 0.9954
8527.480, 0.9956
8527.620, 0.9958
8527.760, 0.9960
8527.900, 0.9961
8528.040, 0.9962
8528.180, 0.9963
8528.320, 0.9963
8528.460, 0.9964
8528.600, 0.9964
8528.740, 0.9964
8528.880, 0.9964
8529.020, 0.9963
8529.160, 0.9963
8529.300, 0.9963
8529.440, 0.9962
8529.580, 0.9962
8529.720, 0.9961
8529.860, 0.9961
8530.000, 0.9960
8530.140, 0.9960
8530.280, 0.9959
8530.420, 0.9959
8530.560, 0.9958
8530.700, 0.9957
8530.840, 0.9957
8530.980, 0.9956
8531.120, 0.9956
8531.260, 0.9955
8531.400, 0.9954
8531.540, 0.9953
8531.680, 0.9953
8531.820, 0.9952
8531.960, 0.9951
8532.100, 0.9950
8532.240, 0.9949
8532.380, 0.9949
8532.520, 0.9948
8532.660, 0.9947
8532.800, 0.9946
8532.940, 0.9944
8533.080, 0.9943
8533.220, 0.9942
8533.360, 0.9941
8533.500, 0.9940
8533.640, 0.9938
8533.780, 0.9937
8533.920, 0.9935
8534.060, 0.9934
8534.200, 0.9932
8534.340, 0.9930
8534.480, 0.9928
8534.620, 0.9925
8534.760, 0.9922
8534.900, 0.9919
8535.040, 0.9916
8535.180, 0.9912
8535.320, 0.9907
8535.460, 0.9903
8535.600, 0.9898
8535.740, 0.9893
8535.880, 0.9888
8536.020, 0.9884
8536.160, 0.9879
8536.300, 0.9876
8536.440, 0.9872
8536.580, 0.9869
8536.720, 0.9866
8536.860, 0.9862
8537.000, 0.9858
8537.140, 0.9854
8537.280, 0.9848
8537.420, 0.9842
8537.560, 0.9834
8537.700, 0.9826
8537.840, 0.9816
8537.980, 0.9806
8538.120, 0.9794
8538.260, 0.9782
8538.400, 0.9767
8538.540, 0.9751
8538.680, 0.9733
8538.820, 0.9712
8538.960, 0.9688
8539.100, 0.9659
8539.240, 0.9626
8539.380, 0.9587
8539.520, 0.9541
8539.660, 0.9486
8539.800, 0.9420
8539.940, 0.9341
8540.080, 0.9246
8540.220, 0.9133
8540.360, 0.8999
8540.500, 0.8842
8540.640, 0.8659
8540.780, 0.8452
8540.920, 0.8220
8541.060, 0.7970
8541.200, 0.7708
8541.340, 0.7443
8541.480, 0.7190
8541.620, 0.6963
8541.760, 0.6775
8541.900, 0.6642
8542.040, 0.6572
8542.180, 0.6571
8542.320, 0.6639
8542.460, 0.6770
8542.600, 0.6956
8542.740, 0.7182
8542.880, 0.7433
8543.020, 0.7696
8543.160, 0.7957
8543.300, 0.8206
8543.440, 0.8436
8543.580, 0.8642
8543.720, 0.8823
8543.860, 0.8979
8544.000, 0.9112
8544.140, 0.9223
8544.280, 0.9317
8544.420, 0.9394
8544.560, 0.9459
8544.700, 0.9513
8544.840, 0.9558
8544.980, 0.9596
8545.120, 0.9629
8545.260, 0.9656
8545.400, 0.9680
8545.540, 0.9701
8545.680, 0.9720
8545.820, 0.9736
8545.960, 0.9750
8546.100, 0.9764
8546.240, 0.9775
8546.380, 0.9786
8546.520, 0.9796
8546.660, 0.9805
8546.800, 0.9813
8546.940, 0.9820
8547.080, 0.9827
8547.220, 0.9834
8547.360, 0.9839
8547.500, 0.9845
8547.640, 0.9850
8547.780, 0.9855
8547.920, 0.9859
8548.060, 0.9864
8548.200, 0.9868
8548.340, 0.9872
8548.480, 0.9876
8548.620, 0.9879
8548.760, 0.9883
8548.900, 0.9886
8549.040, 0.9889
8549.180, 0.9892
8549.320, 0.9895
8549.460, 0.9898
8549.600, 0.9900
8549.740, 0.9902
8549.880, 0.9905
8550.020, 0.9907
8550.160, 0.9909
8550.300, 0.9911
8550.440, 0.9913
8550.580, 0.9915
8550.720, 0.9917
8550.860, 0.9919
8551.000, 0.9921
8551.140, 0.9923
8551.280, 0.9925
8551.420, 0.9926
8551.560, 0.9928
8551.700, 0.9930
8551.840, 0.9931
8551.980, 0.9933
8552.120, 0.9934
8552.260, 0.9935
8552.400, 0.9937
8552.540, 0.9938
8552.680, 0.9939
8552.820, 0.9940
8552.960, 0.9941
8553.100, 0.9942
8553.240, 0.9943
8553.380, 0.9944
8553.520, 0.9945
8553.660, 0.9946
8553.800, 0.9947
8553.940, 0.9948
8554.080, 0.9949
8554.220, 0.9949
8554.360, 0.9950
8554.500, 0.9951
8554.640, 0.9951
8554.780, 0.9951
8554.920, 0.9950
8555.060, 0.9949
8555.200, 0.9947
8555.340, 0.9944
8555.480, 0.9939
8555.620, 0.9933
8555.760, 0.9925
8555.900, 0.9915
8556.040, 0.9903
8556.180, 0.9892
8556.320, 0.9881
8556.460, 0.9871
8556.600, 0.9864
8556.740, 0.9861
8556.880, 0.9862
8557.020, 0.9867
8557.160, 0.9875
8557.300, 0.9886
8557.440, 0.9898
8557.580, 0.9911
8557.720, 0.9923
8557.860, 0.9934
8558.000, 0.9943
8558.140, 0.9950
8558.280, 0.9956
8558.420, 0.9960
8558.560, 0.9963
8558.700, 0.9965
8558.840, 0.9966
8558.980, 0.9967
8559.120, 0.9967
8559.260, 0.9968
8559.400, 0.9968
8559.540, 0.9968
8559.680, 0.9969
8559.820, 0.9969
8559.960, 0.9969
8560.100, 0.9970
8560.240, 0.9970
8560.380, 0.9970
8560.520, 0.9970
8560.660, 0.9971
8560.800, 0.9971
8560.940, 0.9971
8561.080, 0.9971
8561.220, 0.9971
8561.360, 0.9971
8561.500, 0.9971
8561.640, 0.9971
8561.780, 0.9971
8561.920, 0.9971
8562.060, 0.9971
8562.200, 0.9971
8562.340, 0.9972
8562.480, 0.9972
8562.620, 0.9973
8562.760, 0.9974
8562.900, 0.9974
8563.040, 0.9975
8563.180, 0.9975
8563.320, 0.9975
8563.460, 0.9976
8563.600, 0.9976
8563.740, 0.9976
8563.880, 0.9977
8564.020, 0.9977
8564.160, 0.9977
8564.300, 0.9977
8564.440, 0.9977
8564.580, 0.9977
8564.720, 0.9977
8564.860, 0.9977
8565.000, 0.9977
8565.140, 0.9978
8565.280, 0.9978
8565.420, 0.9978
8565.560, 0.9978
8565.700, 0.9978
8565.840, 0.9978
8565.980, 0.9978
8566.120, 0.9978
8566.260, 0.9979
8566.400, 0.9979
8566.540, 0.9979
8566.680, 0.9979
8566.820, 0.9979
8566.960, 0.9979
8567.100, 0.9979
8567.240, 0.9979
8567.380, 0.9979
8567.520, 0.9979
8567.660, 0.9979
8567.800, 0.9979
8567.940, 0.9979
8568.080, 0.9979
8568.220, 0.9980
8568.360, 0.9980
8568.500, 0.9980
8568.640, 0.9980
8568.780, 0.9980
8568.920, 0.9980
8569.060, 0.9980
8569.200, 0.9980
8569.340, 0.9980
8569.480, 0.9980
8569.620, 0.9980
8569.760, 0.9980
8569.900, 0.9980
8570.040, 0.9980
8570.180, 0.9980
8570.320, 0.9980
8570.460, 0.9980
8570.600, 0.9979
8570.740, 0.9979
8570.880, 0.9979
8571.020, 0.9978
8571.160, 0.9977
8571.300, 0.9977
8571.440, 0.9976
8571.580, 0.9976
8571.720, 0.9976
8571.860, 0.9976
8572.000, 0.9976
8572.140, 0.9977
8572.280, 0.9977
8572.420, 0.9978
8572.560, 0.9979
8572.700, 0.9979
8572.840, 0.9980
8572.980, 0.9980
8573.120, 0.9980
8573.260, 0.9981
8573.400, 0.9981
8573.540, 0.9981
8573.680, 0.9981
8573.820, 0.9981
8573.960, 0.9981
8574.100, 0.9980
8574.240, 0.9980
8574.380, 0.9980
8574.520, 0.9980
8574.660, 0.9980
8574.800, 0.9980
8574.940, 0.9980
8575.080, 0.9980
8575.220, 0.9980
8575.360, 0.9980
8575.500, 0.9980
8575.640, 0.9980
8575.780, 0.9980
8575.920, 0.9980
8576.060, 0.9980
8576.200, 0.9980
8576.340, 0.9981
8576.480, 0.9981
8576.620, 0.9981
8576.760, 0.9981
8576.900, 0.9981
8577.040, 0.9981
8577.180, 0.9981
8577.320, 0.9981
8577.460, 0.9981
8577.600, 0.9981
8577.740, 0.9980
8577.880, 0.9980
8578.020, 0.9980
8578.160, 0.9980
8578.300, 0.9980
8578.440, 0.9980
8578.580, 0.9979
8578.720, 0.9979
8578.860, 0.9979
8579.000, 0.9979
8579.140, 0.9979
8579.280, 0.9979
8579.420, 0.9979
8579.560, 0.9979
8579.700, 0.9978
8579.840, 0.9978
8579.980, 0.9978
8580.120, 0.9978
8580.260, 0.9978
8580.400, 0.9977
8580.540, 0.9976
8580.680, 0.9975
8580.820, 0.9973
8580.960, 0.9969
8581.100, 0.9965
8581.240, 0.9960
8581.380, 0.9955
8581.520, 0.9948
8581.660, 0.9941
8581.800, 0.9934
8581.940, 0.9929
8582.080, 0.9925
8582.220, 0.9922
8582.360, 0.9922
8582.500, 0.9924
8582.640, 0.9928
8582.780, 0.9934
8582.920, 0.9940
8583.060, 0.9946
8583.200, 0.9952
8583.340, 0.9957
8583.480, 0.9962
8583.620, 0.9965
8583.760, 0.9968
8583.900, 0.9970
8584.040, 0.9971
8584.180, 0.9971
8584.320, 0.9972
8584.460, 0.9972
8584.600, 0.9972
8584.740, 0.9971
8584.880, 0.9971
8585.020, 0.9971
8585.160, 0.9970
8585.300, 0.9970
8585.440, 0.9969
8585.580, 0.9969
8585.720, 0.9968
