# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Tue Oct 13 10:03:06 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Subaru/Hyper Suprime-Cam (ABmags)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
 Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  gmag    rmag    imag    zmag    ymag    NB816mag  NB921mag
0.00015547 -2.00000 10.00000 0.8378177881 2.4312667847    0.836  1.031  3.7397  3.240    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-12      0.00 7.644e-01 2.355e-01 2.758e-05 7.539e-06 6.851e-05 -1.000 1.554e-04 2.194 2.610 2.198 2.025 1.969 1.952 1.992 1.961
0.00015547 -2.00000 10.00000 0.8382377028 2.4313988686    0.836  1.075  3.7379  3.189    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.11e-12      0.00 7.627e-01 2.372e-01 2.770e-05 7.570e-06 6.879e-05 -1.000 1.630e-04 2.083 2.506 2.089 1.913 1.855 1.836 1.879 1.846
0.00015547 -2.00000 10.00000 0.8386421800 2.4315257072    0.836  1.120  3.7362  3.137    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.84e-12      0.00 7.611e-01 2.387e-01 2.779e-05 7.595e-06 6.902e-05 -1.000 1.637e-04 1.970 2.399 1.977 1.798 1.738 1.719 1.763 1.729
0.00015547 -2.00000 10.00000 0.8390186429 2.4316439629    0.836  1.165  3.7346  3.086    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.68e-12      0.00 7.596e-01 2.402e-01 2.786e-05 7.617e-06 6.920e-05 -1.000 1.637e-04 1.859 2.293 1.867 1.685 1.623 1.603 1.649 1.614
0.00015547 -2.00000 10.00000 0.8393733501 2.4317550659    0.837  1.210  3.7332  3.036    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-12      0.00 7.582e-01 2.416e-01 2.790e-05 7.636e-06 6.935e-05 -1.000 1.579e-04 1.746 2.186 1.755 1.571 1.508 1.486 1.535 1.498
0.00015547 -2.00000 10.00000 0.8397282958 2.4318661690    0.837  1.258  3.7317  2.981    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.95e-12      0.00 7.568e-01 2.430e-01 2.792e-05 7.658e-06 6.948e-05 -1.000 1.252e-04 1.625 2.070 1.635 1.448 1.383 1.361 1.411 1.373
0.00015547 -2.00000 10.00000 0.8400349617 2.4319620132    0.837  1.303  3.7302  2.930    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -9.36e-12      0.00 7.556e-01 2.442e-01 2.790e-05 7.686e-06 6.958e-05 -1.000 1.465e-04 1.512 1.962 1.523 1.333 1.267 1.244 1.296 1.256
0.00015547 -2.00000 10.00000 0.8403366208 2.4320561886    0.837  1.351  3.7287  2.876    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-11      0.00 7.545e-01 2.454e-01 2.785e-05 7.734e-06 6.967e-05 -1.000 1.637e-04 1.392 1.847 1.404 1.212 1.144 1.120 1.173 1.132
0.00015547 -2.00000 10.00000 0.8406104445 2.4321417809    0.837  1.399  3.7272  2.823    3  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.32e-11      0.00 7.534e-01 2.464e-01 2.776e-05 7.808e-06 6.973e-05 -1.000 1.636e-04 1.273 1.734 1.286 1.092 1.022 0.997 1.053 1.011
0.00015547 -2.00000 10.00000 0.8408581018 2.4322190285    0.838  1.445  3.7257  2.771    3  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-11      0.00 7.526e-01 2.472e-01 2.765e-05 7.906e-06 6.979e-05 -1.000 1.637e-04 1.157 1.623 1.171 0.974 0.903 0.877 0.934 0.891
0.00015547 -2.00000 10.00000 0.8410839438 2.4322893620    0.838  1.491  3.7242  2.719    3  0.000  0.526     0.00     0.00     0.00     0.00     0.00 -1 -1.84e-11      0.00 7.519e-01 2.480e-01 2.753e-05 8.021e-06 6.983e-05 -1.000 1.636e-04 1.042 1.514 1.058 0.858 0.785 0.758 0.817 0.772
0.00015547 -2.00000 10.00000 0.8412972093 2.4323558807    0.838  1.539  3.7227  2.665    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-11      0.00 7.513e-01 2.486e-01 2.741e-05 8.144e-06 6.987e-05 -1.000 1.636e-04 0.923 1.401 0.940 0.738 0.664 0.636 0.697 0.650
0.00015547 -2.00000 10.00000 0.8414878249 2.4324152470    0.838  1.585  3.7211  2.613    3  0.000  0.522     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-11      0.00 7.508e-01 2.490e-01 2.730e-05 8.262e-06 6.989e-05 -1.000 1.637e-04 0.808 1.292 0.826 0.621 0.545 0.516 0.579 0.532
0.00015547 -2.00000 10.00000 0.8416587114 2.4324684143    0.838  1.630  3.7195  2.561    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -3.03e-11      0.00 7.505e-01 2.494e-01 2.722e-05 8.350e-06 6.991e-05 -1.000 1.637e-04 0.696 1.186 0.716 0.508 0.430 0.400 0.465 0.416
0.00015547 -2.00000 10.00000 0.8418188095 2.4325182438    0.838  1.676  3.7179  2.509    3  0.000  0.519     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-11      0.00 7.502e-01 2.496e-01 2.716e-05 8.414e-06 6.992e-05 -1.000 1.637e-04 0.581 1.078 0.603 0.392 0.312 0.282 0.348 0.298
0.00015547 -2.00000 10.00000 0.8419610262 2.4325623512    0.838  1.720  3.7164  2.459    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-11      0.00 7.501e-01 2.497e-01 2.713e-05 8.453e-06 6.993e-05 -1.000 1.637e-04 0.470 0.973 0.493 0.279 0.198 0.166 0.235 0.183
0.00015547 -2.00000 10.00000 0.8420938253 2.4326035976    0.837  1.765  3.7147  2.407    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -4.95e-11      0.00 7.500e-01 2.498e-01 2.711e-05 8.475e-06 6.993e-05 -1.000 1.637e-04 0.358 0.868 0.382 0.165 0.082 0.049 0.120 0.067
0.00015547 -2.00000 10.00000 0.8422172666 2.4326419830    0.837  1.810  3.7131  2.355    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-11      0.00 7.500e-01 2.498e-01 2.711e-05 8.482e-06 6.993e-05 -1.000 1.637e-04 0.244 0.761 0.269 0.049 -0.036 -0.070 0.003 -0.051
0.00015547 -2.00000 10.00000 0.8423305154 2.4326772690    0.837  1.856  3.7114  2.303    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1 -6.88e-11      0.00 7.500e-01 2.498e-01 2.711e-05 8.484e-06 6.994e-05 -1.000 1.636e-04 0.130 0.655 0.157 -0.066 -0.153 -0.188 -0.113 -0.169
0.00015547 -2.00000 10.00000 0.8424334526 2.4327092171    0.837  1.900  3.7097  2.251    3  0.000  0.518     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-11      0.00 7.500e-01 2.498e-01 2.710e-05 8.485e-06 6.994e-05 -1.000 1.637e-04 0.019 0.552 0.047 -0.179 -0.268 -0.304 -0.227 -0.284
0.00015547 -2.00000 10.00000 0.8425297141 2.4327390194    0.837  1.946  3.7080  2.199    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -9.54e-11      0.00 7.500e-01 2.498e-01 2.710e-05 8.487e-06 6.994e-05 -1.000 1.637e-04 -0.094 0.447 -0.064 -0.294 -0.384 -0.421 -0.342 -0.401
0.00015547 -2.00000 10.00000 0.8426175714 2.4327664375    0.836  1.990  3.7063  2.147    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-10      0.00 7.500e-01 2.498e-01 2.710e-05 8.488e-06 6.994e-05 -1.000 1.636e-04 -0.206 0.344 -0.174 -0.407 -0.499 -0.538 -0.456 -0.517
0.00015547 -2.00000 10.00000 0.8426954746 2.4327905178    0.836  2.033  3.7045  2.097    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.31e-10      0.00 7.500e-01 2.498e-01 2.710e-05 8.489e-06 6.994e-05 -1.000 1.637e-04 -0.313 0.246 -0.279 -0.515 -0.610 -0.650 -0.566 -0.628
0.00015547 -2.00000 10.00000 0.8427672386 2.4328129292    0.836  2.076  3.7028  2.047    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-10      0.00 7.500e-01 2.498e-01 2.710e-05 8.490e-06 6.994e-05 -1.000 1.636e-04 -0.420 0.148 -0.384 -0.624 -0.720 -0.761 -0.675 -0.738
0.00015547 -2.00000 10.00000 0.8428345919 2.4328336716    0.835  2.119  3.7011  1.998    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-10      0.00 7.500e-01 2.498e-01 2.710e-05 8.491e-06 6.994e-05 -1.000 1.637e-04 -0.527 0.050 -0.489 -0.732 -0.831 -0.873 -0.785 -0.850
0.00015547 -2.00000 10.00000 0.8428950906 2.4328525066    0.835  2.160  3.6993  1.949    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.09e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.492e-06 6.994e-05 -1.000 1.637e-04 -0.631 -0.044 -0.591 -0.838 -0.938 -0.981 -0.891 -0.958
0.00015547 -2.00000 10.00000 0.8429557085 2.4328713417    0.834  2.203  3.6976  1.898    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.493e-06 6.994e-05 -1.000 1.637e-04 -0.738 -0.142 -0.696 -0.947 -1.049 -1.094 -1.001 -1.069
0.00015547 -2.00000 10.00000 0.8430193663 2.4328911304    0.834  2.241  3.6961  1.854    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.81e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.494e-06 6.994e-05 -1.000 1.637e-04 -0.832 -0.226 -0.788 -1.042 -1.146 -1.191 -1.097 -1.166
0.00015547 -2.00000 10.00000 0.8430525661 2.4329013824    0.833  2.255  3.6955  1.838    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.495e-06 6.994e-05 -1.000 1.637e-04 -0.868 -0.259 -0.823 -1.078 -1.183 -1.229 -1.133 -1.204
0.00015547 -2.00000 10.00000 0.8430925012 2.4329137802    0.833  2.242  3.6964  1.855    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.495e-06 6.994e-05 -1.000 1.637e-04 -0.834 -0.231 -0.790 -1.044 -1.148 -1.193 -1.098 -1.168
0.00015547 -2.00000 10.00000 0.8431000710 2.4329159260    0.833  2.249  3.6961  1.846    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.92e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.495e-06 6.994e-05 -1.000 1.636e-04 -0.852 -0.246 -0.808 -1.062 -1.166 -1.212 -1.117 -1.187
0.00015547 -2.00000 10.00000 0.8431422114 2.4329290390    0.832  2.290  3.6942  1.797    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.496e-06 6.994e-05 -1.000 1.636e-04 -0.955 -0.338 -0.908 -1.166 -1.272 -1.319 -1.222 -1.293
0.00015547 -2.00000 10.00000 0.8431847095 2.4329421520    0.832  2.333  3.6924  1.746    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.94e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.497e-06 6.994e-05 -1.000 1.637e-04 -1.064 -0.436 -1.014 -1.276 -1.385 -1.433 -1.333 -1.406
0.00015547 -2.00000 10.00000 0.8432208300 2.4329533577    0.831  2.373  3.6906  1.699    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -4.55e-10      0.00 7.500e-01 2.499e-01 2.710e-05 8.497e-06 6.994e-05 -1.000 1.637e-04 -1.162 -0.523 -1.109 -1.375 -1.486 -1.535 -1.433 -1.508
0.00015547 -2.00000 10.00000 0.8432564139 2.4329645634    0.830  2.414  3.6887  1.650    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1  -5.3e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.498e-06 6.994e-05 -1.000 1.636e-04 -1.265 -0.613 -1.209 -1.479 -1.592 -1.643 -1.538 -1.615
0.00015547 -2.00000 10.00000 0.8432895541 2.4329748154    0.830  2.455  3.6868  1.601    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -6.17e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.498e-06 6.994e-05 -1.000 1.637e-04 -1.368 -0.704 -1.308 -1.582 -1.698 -1.750 -1.643 -1.721
0.00015547 -2.00000 10.00000 0.8433185816 2.4329836369    0.829  2.494  3.6850  1.555    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -7.11e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.464 -0.784 -1.406 -1.684 -1.801 -1.854 -1.745 -1.825
0.00015547 -2.00000 10.00000 0.8433473110 2.4329926968    0.828  2.535  3.6831  1.506    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -8.27e-10      0.00 7.500e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.566 -0.868 -1.509 -1.791 -1.910 -1.965 -1.854 -1.935
0.00015547 -2.00000 10.00000 0.8433728814 2.4330005646    0.827  2.573  3.6813  1.459    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -9.55e-10      0.00 7.499e-01 2.499e-01 2.709e-05 8.499e-06 6.995e-05 -1.000 1.637e-04 -1.663 -0.954 -1.598 -1.885 -2.007 -2.063 -1.948 -2.032
0.00015547 -2.00000 10.00000 0.8433966637 2.4330079556    0.826  2.612  3.6794  1.413    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.500e-06 6.995e-05 -1.000 1.637e-04 -1.760 -1.032 -1.691 -1.984 -2.108 -2.166 -2.048 -2.134
0.00015547 -2.00000 10.00000 0.8434193134 2.4330148697    0.825  2.651  3.6775  1.365    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.500e-06 6.995e-05 -1.000 1.637e-04 -1.858 -1.109 -1.786 -2.084 -2.211 -2.270 -2.150 -2.237
0.00015547 -2.00000 10.00000 0.8434437513 2.4330224991    0.824  2.696  3.6752  1.310    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -1.971 -1.196 -1.896 -2.201 -2.331 -2.391 -2.268 -2.357
0.00015547 -2.00000 10.00000 0.8434633613 2.4330286980    0.823  2.736  3.6732  1.262    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -2.069 -1.270 -1.990 -2.301 -2.434 -2.496 -2.370 -2.461
0.00015547 -2.00000 10.00000 0.8434836268 2.4330348969    0.821  2.779  3.6709  1.209    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.05e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.637e-04 -2.178 -1.348 -2.094 -2.413 -2.549 -2.613 -2.483 -2.576
0.00015547 -2.00000 10.00000 0.8435003161 2.4330401421    0.820  2.817  3.6690  1.162    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.501e-06 6.995e-05 -1.000 1.636e-04 -2.274 -1.417 -2.186 -2.511 -2.650 -2.715 -2.583 -2.678
0.00015547 -2.00000 10.00000 0.8435173035 2.4330453873    0.818  2.859  3.6667  1.110    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.637e-04 -2.377 -1.485 -2.283 -2.617 -2.760 -2.827 -2.691 -2.788
0.00015547 -2.00000 10.00000 0.8435314894 2.4330496788    0.816  2.896  3.6647  1.065    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.18e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.636e-04 -2.470 -1.546 -2.370 -2.711 -2.857 -2.925 -2.786 -2.885
0.00015547 -2.00000 10.00000 0.8435462713 2.4330542088    0.814  2.937  3.6625  1.013    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -3.72e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.636e-04 -2.573 -1.610 -2.466 -2.817 -2.966 -3.037 -2.894 -2.995
0.00015547 -2.00000 10.00000 0.8435613513 2.4330589771    0.812  2.982  3.6600  0.957    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1  -4.4e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.502e-06 6.995e-05 -1.000 1.637e-04 -2.685 -1.671 -2.568 -2.932 -3.085 -3.158 -3.011 -3.115
0.00015547 -2.00000 10.00000 0.8435735703 2.4330627918    0.809  3.021  3.6577  0.908    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -5.11e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -2.783 -1.719 -2.654 -3.030 -3.188 -3.263 -3.111 -3.218
0.00015547 -2.00000 10.00000 0.8435840607 2.4330658913    0.807  3.056  3.6557  0.863    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -2.871 -1.771 -2.731 -3.116 -3.278 -3.355 -3.199 -3.308
0.00015547 -2.00000 10.00000 0.8435948491 2.4330692291    0.804  3.095  3.6534  0.814    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -6.76e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -2.967 -1.826 -2.815 -3.210 -3.377 -3.456 -3.295 -3.407
0.00015547 -2.00000 10.00000 0.8436059356 2.4330728054    0.801  3.137  3.6509  0.760    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -7.93e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.072 -1.885 -2.905 -3.313 -3.485 -3.566 -3.400 -3.515
0.00015547 -2.00000 10.00000 0.8436151743 2.4330756664    0.798  3.174  3.6487  0.713    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-09      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -3.164 -1.937 -2.985 -3.403 -3.579 -3.662 -3.492 -3.610
0.00015547 -2.00000 10.00000 0.8436245918 2.4330785275    0.794  3.213  3.6463  0.662    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.262 -1.991 -3.068 -3.497 -3.678 -3.764 -3.588 -3.709
0.00015547 -2.00000 10.00000 0.8436332345 2.4330811501    0.790  3.249  3.6442  0.615    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.636e-04 -3.353 -2.040 -3.144 -3.584 -3.770 -3.858 -3.677 -3.801
0.00015547 -2.00000 10.00000 0.8436356783 2.4330818653    0.789  3.258  3.6437  0.603    3  0.000  0.517     0.00     0.00     0.00     0.00     0.00 -1 -1.28e-08      0.00 7.499e-01 2.499e-01 2.709e-05 8.503e-06 6.995e-05 -1.000 1.637e-04 -3.375 -2.052 -3.163 -3.606 -3.793 -3.881 -3.700 -3.825
0.00015547 -2.00000 10.00000 0.8436356783 2.4330818653    0.788  1.716  3.8352  2.911    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.637e-04 0.479 0.544 0.463 0.486 0.515 0.533 0.505 0.526
0.00015547 -2.00000 10.00000 0.8436669707 2.4330916405    0.788  1.737  3.8244  2.847    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.637e-04 0.427 0.522 0.407 0.408 0.430 0.445 0.421 0.438
0.00015547 -2.00000 10.00000 0.8437228203 2.4331088066    0.789  1.741  3.8233  2.839    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.774e-06 6.934e-05 -1.000 1.637e-04 0.417 0.515 0.397 0.396 0.417 0.432 0.409 0.425
0.00015547 -2.00000 10.00000 0.8437768221 2.4331254959    0.789  1.742  3.8238  2.841    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.636e-04 0.416 0.512 0.396 0.396 0.417 0.432 0.409 0.425
0.00015547 -2.00000 10.00000 0.8438317776 2.4331426620    0.789  1.742  3.8247  2.844    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.636e-04 0.415 0.508 0.395 0.396 0.418 0.434 0.410 0.427
0.00015547 -2.00000 10.00000 0.8438888192 2.4331603050    0.789  1.742  3.8258  2.848    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.542e-01 2.457e-01 2.759e-05 7.775e-06 6.934e-05 -1.000 1.637e-04 0.414 0.504 0.394 0.398 0.421 0.437 0.412 0.430
0.00015547 -2.00000 10.00000 0.8439427614 2.4331769943    0.789  1.743  3.8270  2.852    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.934e-05 -1.000 1.637e-04 0.413 0.500 0.394 0.400 0.424 0.440 0.415 0.433
0.00015547 -2.00000 10.00000 0.8439994454 2.4331943989    0.789  1.743  3.8284  2.858    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.934e-05 -1.000 1.636e-04 0.413 0.496 0.394 0.403 0.428 0.445 0.419 0.437
0.00015547 -2.00000 10.00000 0.8440555930 2.4332118034    0.789  1.743  3.8298  2.864    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.935e-05 -1.000 1.637e-04 0.414 0.492 0.394 0.407 0.432 0.449 0.423 0.442
0.00015547 -2.00000 10.00000 0.8441121578 2.4332292080    0.789  1.743  3.8312  2.869    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.776e-06 6.935e-05 -1.000 1.637e-04 0.414 0.488 0.395 0.410 0.437 0.454 0.427 0.446
0.00015547 -2.00000 10.00000 0.8441652656 2.4332456589    0.789  1.743  3.8323  2.874    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.636e-04 0.414 0.485 0.395 0.413 0.440 0.458 0.430 0.450
0.00015547 -2.00000 10.00000 0.8442234993 2.4332637787    0.789  1.743  3.8332  2.877    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.636e-04 0.413 0.482 0.395 0.415 0.443 0.460 0.433 0.452
0.00015547 -2.00000 10.00000 0.8442803025 2.4332811832    0.789  1.743  3.8338  2.879    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.777e-06 6.935e-05 -1.000 1.637e-04 0.413 0.480 0.395 0.415 0.444 0.461 0.434 0.454
0.00015547 -2.00000 10.00000 0.8443377614 2.4332990646    0.789  1.743  3.8339  2.879    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.637e-04 0.411 0.478 0.393 0.414 0.443 0.461 0.433 0.453
0.00015547 -2.00000 10.00000 0.8443963528 2.4333171844    0.789  1.744  3.8336  2.877    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.637e-04 0.409 0.477 0.391 0.412 0.440 0.457 0.430 0.450
0.00015547 -2.00000 10.00000 0.8444199562 2.4333243370    0.789  1.745  3.8333  2.876    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.636e-04 0.409 0.477 0.390 0.410 0.438 0.456 0.428 0.448
0.00015547 -2.00000 10.00000 0.8444519043 2.4333343506    0.789  1.745  3.8326  2.873    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.636e-04 0.407 0.477 0.389 0.407 0.434 0.452 0.425 0.444
0.00015547 -2.00000 10.00000 0.8445116282 2.4333527088    0.789  1.747  3.8310  2.865    4  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.541e-01 2.457e-01 2.759e-05 7.778e-06 6.935e-05 -1.000 1.637e-04 0.404 0.478 0.385 0.399 0.426 0.443 0.416 0.435
